Feature,Id,X,Y
A,1,21654.650395661713,16972.183827893998
A,2,27531.131853074985,52343.63092051942
A,3,10159.817182411945,16610.645602190405
A,4,35439.92463334384,688.0628846700554
A,5,27536.932023749716,17162.715067270892
A,6,30370.724717845915,8715.617407336003
A,7,59353.518054027285,42871.3023052775
A,8,50577.805516573746,11653.238993999792
A,9,30391.44704238347,33624.721634456524
A,10,57797.41400944672,14229.791278176213
A,11,22156.779759385652,39940.17403513781
A,12,9470.324031046172,35019.995116355254
A,13,10718.797783235532,35236.70827238223
A,14,7444.386953951261,50007.48088552104
A,15,43483.575970274265,28646.579210516706
A,16,21479.243366324292,3879.5140422555605
A,17,20909.775702666837,48859.97622309083
A,18,16715.166604541493,45749.59387008203
A,19,38451.69978180465,33619.233639387094
A,20,36982.87876787018,21062.63849708477
A,21,15166.990391237849,20474.691644467483
A,22,50421.004821095834,13371.166739274553
A,23,28453.679954461844,32285.482286155893
A,24,10332.699095499958,58479.37125564789
A,25,9283.674604816133,45694.62474771431
A,26,2552.7863225300007,9135.667207090622
A,27,29077.06659572271,2428.880327648657
A,28,40811.63770612869,11012.824160218011
A,29,8014.03991564737,11769.925564696183
A,30,53671.8325477342,20148.428000870972
A,31,15108.454285846969,17914.506059047406
A,32,578.4822859092653,28326.98547160114
A,33,52769.5622756229,48187.30247780257
A,34,20403.979085283467,6068.590169923856
A,35,22855.624287006543,57191.36161238424
A,36,33582.72778550221,42947.67610033297
A,37,37375.57253714563,17977.00473720526
A,38,48521.297973406356,41898.925213758725
A,39,45022.17428739147,44181.263271263626
A,40,24434.265212824936,7976.079793753405
A,41,34622.520942026094,16835.94693496182
A,42,36095.84175963269,42712.906465289925
A,43,48369.008825796256,56163.56080412708
A,44,51212.27389672801,32794.21648496851
A,45,31346.291964915057,22176.385154506657
A,46,48209.78017457076,6178.42720997333
A,47,39397.082541171134,48265.10503409171
A,48,11197.70025774836,40121.723762878166
A,49,24771.957744202402,29209.504669686587
A,50,39706.31659103583,43737.504236757755
A,51,58285.7421235172,19164.796362153804
A,52,43513.70008711869,22783.34830282212
A,53,7855.317429624353,46173.2828672944
A,54,37465.74215897014,26301.38352431181
A,55,56321.078333107725,57622.11602743032
A,56,27658.404571406067,13546.490312315702
A,57,46356.63347828534,55814.028841497384
A,58,28691.02149289885,5320.381841025032
A,59,47048.618318195404,24439.007242911823
A,60,51914.40628645722,36388.203278462686
A,61,5380.904628744481,5230.9503701038975
A,62,16687.26020276978,5087.874256721357
A,63,36384.7843503375,19464.47893313546
A,64,40619.32226877944,22551.003247387685
A,65,58119.077197141334,21193.136757054624
A,66,619.4593207924127,17137.780567081674
A,67,31921.447866394006,38251.31128219193
A,68,44281.81652995485,49746.87695826506
A,69,4524.551859369483,43038.32926171909
A,70,10732.908256228497,22594.932465518963
A,71,26657.986607902632,57974.230007022365
A,72,11527.462815063169,17868.85513222736
A,73,2659.371022983743,262.8519531647333
A,74,45520.59674383365,3337.69905041857
A,75,47395.19654566227,7218.938846220224
A,76,36858.80448972501,49569.53174506863
A,77,50444.462281277796,56912.07783922283
A,78,12322.032733654476,37832.24222068603
A,79,13025.448945870177,49251.36868563213
A,80,53214.01247330866,39065.89603106005
A,81,10548.302936650416,39880.815178459336
A,82,27837.82031282514,52497.77552420147
A,83,2953.47421697862,3376.5359402167205
A,84,53308.49229145935,27529.872798943106
A,85,6148.394943777032,3232.9696023769516
A,86,10044.393100729887,14462.209187993853
A,87,50882.10701426159,43996.36011979365
A,88,18743.825519274753,38423.905173874686
A,89,10299.907660112542,55649.87634368791
A,90,27993.265701837372,46567.54818921146
A,91,34197.42743840293,31975.850632500194
A,92,10868.424851480386,1141.0088740019075
A,93,46645.88535383436,53116.670267924426
A,94,10979.180329144852,20484.415813900872
A,95,4187.625205504106,7927.000683647098
A,96,52374.276000988066,46308.62542991865
A,97,34203.37193936843,13956.058052892467
A,98,13561.529510966498,58795.09504365632
A,99,57329.982732792494,12019.790724199067
A,100,43614.123757484136,31115.677080626083
A,101,3959.842291014932,28318.891058639147
A,102,27923.414559645327,31904.436524305398
A,103,2880.3473798073355,49929.66568162664
A,104,32623.508935043406,48022.187858140904
A,105,50014.31808580214,9240.890268429412
A,106,30052.743513699497,50638.03931477298
A,107,56999.47671940354,19530.85489974225
A,108,32832.00504675345,25210.84900745718
A,109,52997.520422193644,7374.91334974038
A,110,1229.7054332059276,10387.043782557688
A,111,28650.608749922478,27944.92897160131
A,112,37448.04131877774,22139.900853597937
A,113,8505.468905250877,26508.129073848795
A,114,41305.035041733245,37658.94150285834
A,115,57502.66193350717,43553.94048737393
A,116,54501.68546875817,18556.709709497332
A,117,8280.865586796226,31973.488695985303
A,118,45253.4059357314,44893.771479118644
A,119,39073.42010115464,2587.5558452785795
A,120,1529.7572147662408,50331.41506569314
A,121,16876.67479228307,19064.845676550998
A,122,49486.35786102819,34405.055238951834
A,123,47347.07984035811,4893.525594518042
A,124,33887.655327434964,470.0126915603309
A,125,21536.23677588332,23565.12094496216
A,126,29409.120864255983,47304.875438965486
A,127,100.54178098708233,8500.879447671663
A,128,35672.26338002787,48666.26811156339
A,129,8024.327576603238,31496.883415046865
A,130,44705.6966683404,48272.460814249556
A,131,7172.81758380494,7585.228747236337
A,132,17240.324608669518,37751.80954596916
A,133,10143.504358042632,204.70942594681185
A,134,23836.607018532086,52025.64500215633
A,135,36911.92197733177,13445.537042784494
A,136,58306.6336031351,50403.801485020485
A,137,15670.141899085667,37878.70735773694
A,138,54233.64654933662,32354.584874912023
A,139,11033.635505531762,13101.74022232717
A,140,10606.454462921633,4469.55379746522
A,141,6444.516952496992,23628.5831656566
A,142,19676.04053109224,9577.10903993272
A,143,13126.507779067926,35122.59607684819
A,144,29106.51269196345,50267.45189622169
A,145,5349.317975516761,5217.609389318772
A,146,21332.373209745056,7275.077225000972
A,147,11037.469458244683,47293.12909537848
A,148,15748.951244216494,28223.58029643372
A,149,17910.95617192621,26565.89439142825
A,150,33952.659829446326,4171.108243165564
A,151,8372.441088809408,25731.049028471818
A,152,34712.612745623825,40203.41659503448
A,153,11258.068313687527,32132.2996302257
A,154,23694.9428036712,22005.07737108851
A,155,55346.30567762907,10061.52645180985
A,156,53176.04322206988,2897.9615015497197
A,157,28171.551965877792,30284.403061293124
A,158,29070.781995239697,25269.73681238813
A,159,44216.62016540269,34259.68196309062
A,160,16566.569077034765,26623.698489548446
A,161,8960.539229239826,52765.87301322638
A,162,21494.0235942526,43664.846221622385
A,163,9535.441177087678,17770.183419799192
A,164,22279.83415489431,57895.73394632231
A,165,48898.67868133413,2370.623363685502
A,166,36917.20190810401,43129.175454123266
A,167,48453.64333644462,16513.318132816225
A,168,10854.178584910997,59133.51988386334
A,169,33955.08200974801,35933.143417592706
A,170,5039.975986941769,46309.77858726683
A,171,11312.102396134778,48386.903578059
A,172,28584.2198668063,33858.505171338205
A,173,12554.334075610292,44744.34962114248
A,174,37573.954057632924,58327.883049961674
A,175,27754.12012867023,42873.44153907201
A,176,30558.01655185502,743.1177991636151
A,177,36099.921559763345,49502.36190112526
A,178,32048.297407804344,28700.79156483563
A,179,8593.456524128567,59361.85018549731
A,180,8102.1968850990515,34870.432628542716
A,181,15995.475800596825,41907.55936282133
A,182,42640.460716329064,35279.169797167975
A,183,58672.36635649954,33793.19107028212
A,184,39619.41622233233,29563.90880813888
A,185,39898.183634790505,40011.30248974711
A,186,4516.461812933024,51059.07941708595
A,187,30943.98554800794,8239.728679797987
A,188,58802.528716698165,47146.576792732485
A,189,44938.75246223892,59427.69043659044
A,190,53165.04903916369,49728.14958564028
A,191,7013.467522524155,13026.728343857889
A,192,49209.838429655276,41989.031876412024
A,193,40642.30882739085,17517.728488676425
A,194,55210.125665782536,20805.254170870892
A,195,24372.235093974068,46006.34489195524
A,196,9185.80597342213,34205.63339764301
A,197,49284.59304543022,22655.289925519693
A,198,42185.844689341204,20233.061329422137
A,199,25559.717235456177,8592.986852073986
A,200,6111.604002850595,27358.264293591998
A,201,26417.83676512345,15684.229033376469
A,202,13758.701723530166,37282.85449929206
A,203,59486.95281526652,13169.537635657882
A,204,53969.860559947156,58527.03630296914
A,205,39300.68554972504,25676.043362432083
A,206,51881.041543233674,13630.965064219663
A,207,156.4364569921972,51473.78855375435
A,208,43208.008175908566,4107.314717264636
A,209,35966.561861428476,37097.43616208445
A,210,22360.322537168868,5466.230487444441
A,211,43012.58101028174,8574.485224488457
A,212,26884.572816507145,39692.43501563213
A,213,52664.81667267413,40497.17396071548
A,214,15328.541663032578,14487.818622376763
A,215,14157.162401721656,2046.3381935690306
A,216,42082.809399821555,27401.49020067774
A,217,42409.07000718447,13821.606763699687
A,218,51096.16729027751,48652.81009320653
A,219,42664.14057492539,20953.389940250774
A,220,40576.04166499468,19011.5535708156
A,221,22367.09712770023,16468.21946098665
A,222,52874.97850112788,28532.92192129816
A,223,1228.2120074626234,14250.09937225564
A,224,37729.086745959066,58253.73586301589
A,225,52826.64592113821,53186.597564226
A,226,22854.170304896666,10139.724504298818
A,227,55381.48080821283,33209.53464097298
A,228,3620.1378750307667,632.416914690761
A,229,55471.55784436358,39936.18346436366
A,230,13114.107689995362,10077.74540560918
A,231,56512.623105268845,47488.03225119764
A,232,55367.482441068314,24127.05837813589
A,233,33702.56233507818,38810.1924715981
A,234,37862.10003863896,53884.828601432666
A,235,28922.908929197685,29435.713743760436
A,236,24645.426591923344,59135.95417656224
A,237,12737.124650609803,44135.06348752096
A,238,28474.575699393197,3419.1234205543865
A,239,56153.47373614306,16262.21837234518
A,240,9373.810311402258,41021.306906707505
A,241,52222.73000311429,56854.82474720148
A,242,7830.0188548352035,54152.08031772766
A,243,46818.19528191493,54667.04349988133
A,244,53565.47030238546,23614.98464188743
A,245,39097.95668485039,59309.74903400449
A,246,15417.064125693856,48226.829056923896
A,247,55176.5684385854,7543.855159119926
A,248,54316.04846440345,47044.35394006895
A,249,3435.7402745371446,57518.66226461236
A,250,49702.10702542748,24141.30795166176
A,251,46680.94394653736,57368.146644702196
A,252,49920.499274002905,28237.562733323095
A,253,35003.17848920994,13074.299963608139
A,254,9240.808272246615,58915.525550124294
A,255,53732.50357691779,55877.625909756614
A,256,38100.69251509737,17467.62554086062
A,257,33272.27206706236,41761.069713637735
A,258,49017.8764475947,53602.33637629011
A,259,1880.3533436612963,24654.702034741516
A,260,48328.46332653124,39294.715527411936
A,261,18615.96778597903,11004.598454288853
A,262,43499.49046780562,8001.083951592836
A,263,1698.1094752098702,46220.442153837685
A,264,7228.5028848079055,11266.022554676858
A,265,7423.874416330591,23262.452667038604
A,266,42882.74769905537,25433.507460484292
A,267,56572.34224480569,20249.383858757454
A,268,31045.45733542986,8732.544643714386
A,269,28872.0333589551,47465.37589772517
A,270,24026.508570058326,23441.284506913613
A,271,11637.26712163241,14514.567759752292
A,272,54159.60996237337,19142.212676168067
A,273,36081.12326055905,35618.46607557782
A,274,12548.006078266853,41264.561174579496
A,275,44090.048788716675,35172.16941223247
A,276,57635.52091466817,24168.70100004757
A,277,19397.457558685663,16671.611599275002
A,278,47569.61741908006,9960.889670694996
A,279,30121.094525855,35995.110935000055
A,280,16788.004396987897,3035.3018632551175
A,281,44531.16542435445,34768.60820202987
A,282,15600.13528841659,26023.895708857883
A,283,38693.71189120931,41165.01856449866
A,284,21749.812725838492,5393.249868190011
A,285,13285.92354818158,53984.3073056465
A,286,55034.95352251608,24361.093675591732
